stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,wheelchair_boarding
33634,33634,ROSS @ HENDERSON - N - NS,ROSS @ HENDERSON -Northbound -Near Side (before the intersection),32.80928,-96.772371,,,0
33636,33636,JEFFERSON @ COMAL - S - FS,JEFFERSON @ COMAL -Southbound -Far Side (after the intersection),32.75706,-96.81137,,,0
33637,33637,JEFFERSON @ SABINE - S - NS,JEFFERSON @ SABINE -Southbound -Near Side (before the intersection),32.756119,-96.811144,,,0
33638,33638,JEFFERSON @ 5TH - S - FS,JEFFERSON @ 5TH -Southbound -Far Side (after the intersection),32.754676,-96.810971,,,0
33639,33639,JEFFERSON @ 8TH - S - FS,JEFFERSON @ 8TH -Southbound -Far Side (after the intersection),32.751394,-96.811753,,,0
33640,33640,JEFFERSON @ COMAL  - N - FS,JEFFERSON @ COMAL -Northbound -Far Side (after the intersection),32.757472,-96.811155,,,0
33641,33641,JEFFERSON @ SABINE - N - NS,JEFFERSON @ SABINE -Northbound -Near Side (before the intersection),32.755913,-96.810822,,,0
33642,33642,JEFFERSON @ 5TH - N - NS,JEFFERSON @ 5TH -Northbound -Near Side (before the intersection),32.75464,-96.810692,,,0
33643,33643,JEFFERSON @ 8TH - N - MB,JEFFERSON @ 8TH -Northbound -Mid Block (not near the intersection),32.750444,-96.811914,,,0
33644,33644,CANTON @ FARMERS MARKET WAY - E - NS,CANTON @ FARMERS MARKET WAY -Eastbound -Near Side (before the intersection),32.781187,-96.78808,,,0
33645,33645,CANTON @ HENRY - E - NS,CANTON @ HENRY -Eastbound -Near Side (before the intersection),32.781914,-96.784494,,,0
33646,33646,CANTON @ MALCOLM X - E - NS,CANTON @ MALCOLM X -Eastbound -Near Side (before the intersection),32.782398,-96.781895,,,0
33647,33647,CANTON @ HALL - E - NS,CANTON @ HALL -Eastbound -Near Side (before the intersection),32.783169,-96.778481,,,0
33648,33648,CANTON @ TRUNK - E - NS,CANTON @ TRUNK -Eastbound -Near Side (before the intersection),32.783743,-96.775571,,,0
33649,33649,CANTON @ TRUNK - W - FS,CANTON @ TRUNK -Westbound -Far Side (after the intersection),32.783851,-96.775785,,,0
33650,33650,CANTON @ HALL - W - NS,CANTON @ HALL -Westbound -Near Side (before the intersection),32.783376,-96.778212,,,0
33651,33651,CANTON @ MALCOLM X - W - NS,CANTON @ MALCOLM X -Westbound -Near Side (before the intersection),32.782613,-96.781584,,,0
33652,33652,CANTON @ HENRY - W - NS,CANTON @ HENRY -Westbound -Near Side (before the intersection),32.782057,-96.784344,,,0
33653,33653,CANTON @ FARMERS MARKET WAY - W- FS,CANTON @ FARMERS MARKET WAY -Westbound-Far Side (after the intersection),32.781232,-96.788198,,,0
33654,33654,LA PRADA @ SHOREWOOD - N - NS,LA PRADA @ SHOREWOOD -Northbound -Near Side (before the intersection),32.817602,-96.6652,,,0
33655,33655,LA PRADA @ LOCKHART - N - FS,LA PRADA @ LOCKHART -Northbound -Far Side (after the intersection),32.819833,-96.665197,,,0
33656,33656,LA PRADA @ MAVERICK - S - NS,LA PRADA @ MAVERICK -Southbound -Near Side (before the intersection),32.820614,-96.665529,,,0
33657,33657,LA PRADA @ LA PRADA - S - NS,LA PRADA @ LA PRADA -Southbound -Near Side (before the intersection),32.818301,-96.665532,,,0
33659,33659,SM WRIGHT @ METROPOLITAN - S - NS,SM WRIGHT @ METROPOLITAN -Southbound -Near Side (before the intersection),32.758026,-96.768903,,,0
33666,33666,SM WRIGHT @ METROPOLITAN - N - NS,SM WRIGHT @ METROPOLITAN -Northbound -Near Side (before the intersection),32.758286,-96.768195,,,0
33670,33670,EMPIRE CENTRAL @ HARRY HINES - E - MB,EMPIRE CENTRAL @ HARRY HINES -Eastbound -Mid Block (not near the intersection),32.826108,-96.85727,,,0
33672,33672,14TH @ G - E - MB,14TH @ G -Eastbound -Mid Block (not near the intersection),33.017875,-96.704358,,,0
33673,33673,WEBB CHAPEL @ EL CENTRO - E -  NS,WEBB CHAPEL @ EL CENTRO -Eastbound -Near Side (before the intersection),32.862066,-96.859469,,,0
33680,33680,WESTMORELAND @ NOMAS - N - NS,WESTMORELAND @ NOMAS -Northbound -Near Side (before the intersection),32.781556,-96.873673,,,0
33681,33681,CLARENDON @ PHINNEY - E - FS,CLARENDON @ PHINNEY -Eastbound -Far Side (after the intersection),32.734929,-96.887532,,,0
33682,33682,CLARENDON @ SUNNYSIDE - E - FS,CLARENDON @ SUNNYSIDE -Eastbound -Far Side (after the intersection),32.734946,-96.889034,,,0
33683,33683,CLARENDON @ BURNS - E - MB,CLARENDON @ BURNS -Eastbound -Mid Block (not near the intersection),32.734923,-96.885064,,,0
33684,33684,CLARENDON @ KEATS - E - NS,CLARENDON @ KEATS -Eastbound -Near Side (before the intersection),32.734907,-96.882799,,,0
33685,33685,CAMP WISDOM @ HAMPTON - W - NS,CAMP WISDOM @ HAMPTON -Westbound -Near Side (before the intersection),32.662287,-96.856784,,,0
33686,33686,CAMP WISDOM @ HAMPTON - E - FS,CAMP WISDOM @ HAMPTON -Eastbound -Far Side (after the intersection),32.662044,-96.857512,,,0
33687,33687,CAMP WISDOM @ UNIVERISTY - E - FS,CAMP WISDOM @ UNIVERISTY -Eastbound -Far Side (after the intersection),32.662143,-96.805083,,,0
33688,33688,CAMP WISDOM @ FIREBIRD - E - NS,CAMP WISDOM @ FIREBIRD -Eastbound -Near Side (before the intersection),32.663283,-96.798982,,,0
33689,33689,BONNIE VIEW @ LINFIELD - S - NS,BONNIE VIEW @ LINFIELD -Southbound -Near Side (before the intersection),32.707009,-96.774087,,,0
33690,33690,BONNIE VIEW @ ANN ARBOR - S - FS,BONNIE VIEW @ ANN ARBOR -Southbound -Far Side (after the intersection),32.703818,-96.771931,,,0
33692,33692,HIGHLAND HILLS @ BONNIE VIEW - S - NS,HIGHLAND HILLS @ BONNIE VIEW -Southbound -Near Side (before the intersection),32.671041,-96.76109,,,0
33693,33693,PACESETTER @ STRAWBERRY TRAIL - W - NS,PACESETTER @ STRAWBERRY TRAIL -Westbound -Near Side (before the intersection),32.667141,-96.763374,,,0
33694,33694,PACESETTER @ HIDDEN TRAIL - W - NS,PACESETTER @ HIDDEN TRAIL -Westbound -Near Side (before the intersection),32.664945,-96.767803,,,0
33695,33695,CINNAMON OAKS @ PACESETTER - S - FS,CINNAMON OAKS @ PACESETTER -Southbound -Far Side (after the intersection),32.663412,-96.770773,,,0
33696,33696,CINNAMON OAKS @ HIDDEN TRAIL - S - NS,CINNAMON OAKS @ HIDDEN TRAIL -Southbound -Near Side (before the intersection),32.661664,-96.769637,,,0
33697,33697,CINNAMON OAKS @ ALTA MESA - S - NS,CINNAMON OAKS @ ALTA MESA -Southbound -Near Side (before the intersection),32.660023,-96.768554,,,0
33699,33699,MORGAN @ LANCASTER - E - FS,MORGAN @ LANCASTER -Eastbound -Far Side (after the intersection),32.649847,-96.781697,,,0
33700,33700,BONNIE VIEW @ LINFIELD - N - NS,BONNIE VIEW @ LINFIELD -Northbound -Near Side (before the intersection),32.706848,-96.773744,,,0
33701,33701,LAURELAND @ OXBOW - E - NS,LAURELAND @ OXBOW -Eastbound -Near Side (before the intersection),32.674917,-96.811672,,,0
33702,33702,RED BIRD @ UNIVERSITY - E - NS,RED BIRD @ UNIVERSITY -Eastbound -Near Side (before the intersection),32.674784,-96.806193,,,0
33703,33703,RED BIRD  @ UNIVERSITY HILLS - W - FS,RED BIRD @ UNIVERSITY HILLS -Westbound -Far Side (after the intersection),32.67508,-96.80645,,,0
33704,33704,LAURELAND @ OXBOW - W - NS,LAURELAND @ OXBOW -Westbound -Near Side (before the intersection),32.675204,-96.811351,,,0
33705,33705,ZANG @ 6TH - S - NS,ZANG @ 6TH -Southbound -Near Side (before the intersection),32.753971,-96.824228,,,0
33707,33707,ZANG @ 9TH - S - NS,ZANG @ 9TH -Southbound -Near Side (before the intersection),32.746575,-96.824749,,,0
33708,33708,ZANG @ 6TH - N - MB,ZANG @ 6TH -Northbound -Mid Block (not near the intersection),32.753057,-96.823894,,,0
33709,33709,ZANG @ 7TH - N - NS,ZANG @ 7TH -Northbound -Near Side (before the intersection),32.748736,-96.824171,,,0
33710,33710,ZANG @ 9TH - N - NS,ZANG @ 9TH -Northbound -Near Side (before the intersection),32.746154,-96.824384,,,0
33711,33711,12TH @ BISHOP - W - NS,12TH @ BISHOP -Westbound -Near Side (before the intersection),32.741339,-96.828212,,,0
33712,33712,CHAUCHER @ CAMP WISDOM - N - NS,CHAUCHER @ CAMP WISDOM -Northbound -Near Side (before the intersection),32.661848,-96.867773,,,0
33713,33713,KEENELAND @ CHERRY LAUREL - W - FS,KEENELAND @ CHERRY LAUREL -Westbound -Far Side (after the intersection),32.736428,-96.924098,,,0
33714,33714,KEENELAND @ GALLANT FOX - W - NS,KEENELAND @ GALLANT FOX -Westbound -Near Side (before the intersection),32.737534,-96.928714,,,0
33715,33715,MERRIFIELD @ JAIPUR - N - NS,MERRIFIELD @ JAIPUR -Northbound -Near Side (before the intersection),32.740932,-96.927906,,,0
33716,33716,MERRIFIELD @ PLATA WAY - N - NS,MERRIFIELD @ PLATA WAY -Northbound -Near Side (before the intersection),32.744001,-96.926076,,,0
33717,33717,MERRIFIELD @ MARINE WAY - N - NS,MERRIFIELD @ MARINE WAY -Northbound -Near Side (before the intersection),32.746611,-96.924342,,,0
33718,33718,JEFFERSON @ WALTON WALKER - E - NS,JEFFERSON @ WALTON WALKER -Eastbound -Near Side (before the intersection),32.747808,-96.920771,,,0
33719,33719,JEFFERSON @ WALTON WALKER - E - FS,JEFFERSON @ WALTON WALKER -Eastbound -Far Side (after the intersection),32.747482,-96.916895,,,0
33720,33720,ILLINOIS @ MT.VIEW COLLEGE - W - NS,ILLINOIS @ MT.VIEW COLLEGE -Westbound -Near Side (before the intersection),32.72064,-96.904067,,,0
33721,33721,TYLER @ LEBANON - S - NS,TYLER @ LEBANON -Southbound -Near Side (before the intersection),32.733633,-96.837822,,,0
33722,33722,TYLER @ LEBANON - N - NS,TYLER @ LEBANON -Northbound -Near Side (before the intersection),32.733633,-96.837575,,,0
33723,33723,ILLINOIS @ WALTON WALKER - E - FS,ILLINOIS @ WALTON WALKER -Eastbound -Far Side (after the intersection),32.720296,-96.914635,,,0
33724,33724,ILLINOIS @ DUNCANVILLE RD - E - FS,ILLINOIS @ DUNCANVILLE RD -Eastbound -Far Side (after the intersection),32.720376,-96.907769,,,0
33725,33725,ILLINOIS @ MT. VIEW COLLEGE - E - NS,ILLINOIS @ MT. VIEW COLLEGE -Eastbound -Near Side (before the intersection),32.720335,-96.904292,,,0
33726,33726,LANE @ DEL RANCHO - W - NS,LANE @ DEL RANCHO -Westbound -Near Side (before the intersection),32.833381,-96.947847,,,0
33727,33727,LANE @ GILBREATH - E - NS,LANE @ GILBREATH -Eastbound -Near Side (before the intersection),32.833221,-96.947331,,,0
33728,33728,LAS COLINAS @ FULLER - S - MB,LAS COLINAS @ FULLER -Southbound -Mid Block (not near the intersection),32.87476,-96.943757,,,0
33730,33730,ALPHA @ GREENVIEW - N - MB,ALPHA @ GREENVIEW -Northbound -Mid Block (not near the intersection),32.932493,-96.842247,,,0
33731,33731,ALPHA @ SIGMA - W - NS,ALPHA @ SIGMA -Westbound -Near Side (before the intersection),32.932807,-96.841526,,,0
33732,33732,MACARTHUR @ RANCHVIEW - N - NS,MACARTHUR @ RANCHVIEW -Northbound -Near Side (before the intersection),32.948407,-96.956538,,,0
33734,33734,MACARTHUR @ AVE OF CHAMPIONS - N - NS,MACARTHUR @ AVE OF CHAMPIONS -Northbound -Near Side (before the intersection),32.943333,-96.951911,,,0
33735,33735,MACARTHUR @ RED RIVER TRAIL - N - NS,MACARTHUR @ RED RIVER TRAIL -Northbound -Near Side (before the intersection),32.930034,-96.951977,,,0
33736,33736,MACARTHUR @ RED RIVER TRAIL - S - NS,MACARTHUR @ RED RIVER TRAIL -Southbound -Near Side (before the intersection),32.930168,-96.952268,,,0
33737,33737,MACARTHUR @ CIMARRON TRAIL - N - NS,MACARTHUR @ CIMARRON TRAIL -Northbound -Near Side (before the intersection),32.932875,-96.951984,,,0
33738,33738,MACARTHUR @ RED RIVER TRAIL - S - MB,MACARTHUR @ RED RIVER TRAIL -Southbound -Mid Block (not near the intersection),32.931664,-96.952304,,,0
33739,33739,CIMARRON TRAIL @ SADDLEHORN - E - FS,CIMARRON TRAIL @ SADDLEHORN -Eastbound -Far Side (after the intersection),32.932889,-96.948756,,,0
33740,33740,CIMARRON TRAIL @ SADDLEHORN - W - NS,CIMARRON TRAIL @ SADDLEHORN -Westbound -Near Side (before the intersection),32.93296,-96.948778,,,0
33746,33746,ESTERS @ FINLEY - N - NS,ESTERS @ FINLEY -Northbound -Near Side (before the intersection),32.851333,-97.007943,,,0
33747,33747,ESTERS @ FINLEY - S - NS,ESTERS @ FINLEY -Southbound -Near Side (before the intersection),32.851521,-97.008148,,,0
33748,33748,NORTHGATE @ SH 161 - W - MB,NORTHGATE @ SH 161 -Westbound -Mid Block (not near the intersection),32.857173,-97.009874,,,0
33749,33749,NORTHGATE @ ESTERS - E - NS,NORTHGATE @ ESTERS -Eastbound -Near Side (before the intersection),32.856862,-97.008712,,,0
33750,33750,OAK LAWN @ HI LINE - S - NS,OAK LAWN @ HI LINE -Southbound -Near Side (before the intersection),32.79682,-96.820003,,,0
33751,33751,OAK LAWN @ MARKET CENTER - S - NS,OAK LAWN @ MARKET CENTER -Southbound -Near Side (before the intersection),32.793682,-96.822267,,,0
33752,33752,OAK LAWN @ HI LINE - N - NS,OAK LAWN @ HI LINE -Northbound -Near Side (before the intersection),32.796219,-96.820174,,,0
33753,33753,HEBRON PKWY @ INTERNATIONAL - W - NS,HEBRON PKWY @ INTERNATIONAL -Westbound -Near Side (before the intersection),33.025969,-96.848954,,,0
33755,33755,MARSH @ GLEN MORRIS - S - NS,MARSH @ GLEN MORRIS -Southbound -Near Side (before the intersection),33.014834,-96.857473,,,0
33756,33756,MARSH @ ROSEMEADE - S - MB,MARSH @ ROSEMEADE -Southbound -Mid Block (not near the intersection),33.013293,-96.857471,,,0
33757,33757,MIDWAY @ HORIZON - N - NS,MIDWAY @ HORIZON -Northbound -Near Side (before the intersection),33.014737,-96.84344,,,0
33758,33758,BRIARGROVE @ RIVERCHASE - E - NS,BRIARGROVE @ RIVERCHASE -Eastbound -Near Side (before the intersection),32.99319,-96.851065,,,0
33759,33759,BRIARGROVE @ RIVERCHASE - W - NS,BRIARGROVE @ RIVERCHASE -Westbound -Near Side (before the intersection),32.993289,-96.850451,,,0
33760,33760,COMMUNICATIONS @ S TRANSIT DR. - S - MB,COMMUNICATIONS @ S TRANSIT DR. -Southbound -Mid Block (not near the intersection),33.069204,-96.82978,,,0
33761,33761,COMMUNICATIONS @ WEDGEWOOD - S - MB,COMMUNICATIONS @ WEDGEWOOD -Southbound -Mid Block (not near the intersection),33.040737,-96.832722,,,0
33762,33762,PLANO @ PARK BLVD - S - FS,PLANO @ PARK BLVD -Southbound -Far Side (after the intersection),33.027259,-96.835222,,,0
33764,33764,DALLAS N TOLLWAY @ FRANKFORD - N - NS,DALLAS N TOLLWAY @ FRANKFORD -Northbound -Near Side (before the intersection),32.997254,-96.828985,,,0
33765,33765,PLANO @ HORIZON - W - MB,PLANO @ HORIZON -Westbound -Mid Block (not near the intersection),33.016482,-96.830302,,,0
33766,33766,PLANO @ PARK BLVD - N - MB,PLANO @ PARK BLVD -Northbound -Mid Block (not near the intersection),33.024804,-96.835252,,,0
33767,33767,CHAPEL HILL @ COMMUNICATIONS - W - MB,CHAPEL HILL @ COMMUNICATIONS -Westbound -Mid Block (not near the intersection),33.034187,-96.832351,,,0
33768,33768,COMMUNICATIONS @ WEDGEWOOD - N - MB,COMMUNICATIONS @ WEDGEWOOD -Northbound -Mid Block (not near the intersection),33.038317,-96.832473,,,0
33769,33769,COMMUNICATIONS @ SPRING CREEK - N - MB,COMMUNICATIONS @ SPRING CREEK -Northbound -Mid Block (not near the intersection),33.06388,-96.832837,,,0
33770,33770,FRANKFORD @ HIGHLAND SPRINGS - E - FS,FRANKFORD @ HIGHLAND SPRINGS -Eastbound -Far Side (after the intersection),32.997455,-96.762508,,,0
33771,33771,FRANKFORD @ DAVENPORT - E - MB,FRANKFORD @ DAVENPORT -Eastbound -Mid Block (not near the intersection),32.998161,-96.795521,,,0
33772,33772,FRANKFORD @ STONEHOLLOW - W - NS,FRANKFORD @ STONEHOLLOW -Westbound -Near Side (before the intersection),32.999284,-96.817853,,,0
33773,33773,FRANKFORD @ VAIL - E - NS,FRANKFORD @ VAIL -Eastbound -Near Side (before the intersection),32.996848,-96.847687,,,0
33774,33774,FRANKFORD @ CORAL RIDGE - E - NS,FRANKFORD @ CORAL RIDGE -Eastbound -Near Side (before the intersection),32.998959,-96.822633,,,0
33775,33775,FRANKFORD @ STONEHOLLOW - E - NS,FRANKFORD @ STONEHOLLOW -Eastbound -Near Side (before the intersection),32.998997,-96.818197,,,0
33776,33776,FRANKFORD @ CAMPBELL - W - NS,FRANKFORD @ CAMPBELL -Westbound -Near Side (before the intersection),32.998284,-96.805341,,,0
33777,33777,FRANKFORD @ FRANKFORD LAKES - W - NS,FRANKFORD @ FRANKFORD LAKES -Westbound -Near Side (before the intersection),32.998286,-96.800205,,,0
33779,33779,FRANKFORD @ VAIL - W - NS,FRANKFORD @ VAIL -Westbound -Near Side (before the intersection),32.997082,-96.847235,,,0
33780,33780,FRANKFORD @ MIDWAY - E - NS,FRANKFORD @ MIDWAY -Eastbound -Near Side (before the intersection),32.996976,-96.844576,,,0
33781,33781,FRANKFORD @ MIDWAY - W - NS,FRANKFORD @ MIDWAY -Westbound -Near Side (before the intersection),32.997523,-96.843327,,,0
33782,33782,FRANKFORD @ CORAL RIDGE - W - NS,FRANKFORD @ CORAL RIDGE -Westbound -Near Side (before the intersection),32.999255,-96.822354,,,0
33785,33785,FRANKFORD @ CAMPBELL - E - NS,FRANKFORD @ CAMPBELL -Eastbound -Near Side (before the intersection),32.998024,-96.80576,,,0
33786,33786,FRANKFORD @ PRESTON RIDGE - E - NS,FRANKFORD @ PRESTON RIDGE -Eastbound -Near Side (before the intersection),32.99759,-96.779994,,,0
33787,33787,FRANKFORD @ PRESTON RIDGE - W - NS,FRANKFORD @ PRESTON RIDGE -Westbound -Near Side (before the intersection),32.997859,-96.779639,,,0
33788,33788,FRANKFORD @ COIT - W - MB,FRANKFORD @ COIT -Westbound -Mid Block (not near the intersection),32.997706,-96.765717,,,0
33789,33789,FRANKFORD @ VOSS - E - NS,FRANKFORD @ VOSS -Eastbound -Near Side (before the intersection),32.997365,-96.838988,,,0
33790,33790,FRANKFORD @ VOSS - W - NS,FRANKFORD @ VOSS -Westbound -Near Side (before the intersection),32.997625,-96.838708,,,0
33791,33791,FRANKFORD @ GIBBONS - E - NS,FRANKFORD @ GIBBONS -Eastbound -Near Side (before the intersection),32.997413,-96.83214,,,0
33792,33792,FRANKFORD @ GIBBONS - W - NS,FRANKFORD @ GIBBONS -Westbound -Near Side (before the intersection),32.997682,-96.831753,,,0
33793,33793,FRANKFORD @ PEAR RIDGE - E - NS,FRANKFORD @ PEAR RIDGE -Eastbound -Near Side (before the intersection),32.998815,-96.82483,,,0
33794,33794,OLD DENTON @ CLINTON - N - NS,OLD DENTON @ CLINTON -Northbound -Near Side (before the intersection),32.994954,-96.909735,,,0
33795,33795,OLD DENTON @ CLINTON - S - FS,OLD DENTON @ CLINTON -Southbound -Far Side (after the intersection),32.994909,-96.910015,,,0
33797,33797,PLANO @ CITYLINE DRIVE - S - FS,PLANO @ CITYLINE DRIVE -Southbound -Far Side (after the intersection),32.999108,-96.699669,,,0
33798,33798,RENNER @ ROUTH CREEK - W- MB,RENNER @ ROUTH CREEK -Westbound-Mid Block (not near the intersection),32.997318,-96.703084,,,0
33800,33800,HEADQUARTERS @ DALLAS N  TOLLWAY - E - MB,HEADQUARTERS @ DALLAS N TOLLWAY -Eastbound -Mid Block (not near the intersection),33.083971,-96.825318,,,0
33801,33801,MACARTHUR @ RANCHVIEW - S -  NS,MACARTHUR @ RANCHVIEW -Southbound -Near Side (before the intersection),32.948316,-96.957066,,,0
33802,33802,PARKWOOD @ LEGACY - S - FS,PARKWOOD @ LEGACY -Southbound -Far Side (after the intersection),33.077685,-96.818793,,,0
33803,33803,PARKWOOD @ PEARSON - S - MB,PARKWOOD @ PEARSON -Southbound -Mid Block (not near the intersection),33.072846,-96.818779,,,0
33805,33805,TENNYSON @ PARTNERSHIP - E - MB,TENNYSON @ PARTNERSHIP -Eastbound -Mid Block (not near the intersection),33.070697,-96.816849,,,0
33807,33807,COIT @ PLANO - S - NS,COIT @ PLANO -Southbound -Near Side (before the intersection),33.010484,-96.766954,,,0
33808,33808,PRESTON @ PLANO - N - FS,PRESTON @ PLANO -Northbound -Far Side (after the intersection),33.017176,-96.795074,,,0
33809,33809,PRESTON @ OLD SHEPARD - N - NS,PRESTON @ OLD SHEPARD -Northbound -Near Side (before the intersection),33.021253,-96.794978,,,0
33810,33810,TENNYSON @ PARTNERSHIP - W - MB,TENNYSON @ PARTNERSHIP -Westbound -Mid Block (not near the intersection),33.070734,-96.812829,,,0
33811,33811,TENNYSON @ PARKWOOD - W - NS,TENNYSON @ PARKWOOD -Westbound -Near Side (before the intersection),33.071449,-96.818293,,,0
